date,close
2011-06-30,34.6500
2011-07-31,39.8200
2011-08-31,41.4700
2011-09-30,29.8900
2011-10-31,34.1600
2011-11-30,32.8100
2011-12-31,27.6900
2012-01-31,33.1200
2012-02-29,34.5900
2012-03-31,32.2200
2012-04-30,30.9500
2012-05-31,27.6500
2012-06-30,27.4400
2012-07-31,27.9100
2012-08-31,31.6900
2012-09-30,34.4600
2012-10-31,32.2100
2012-11-30,33.4000
2012-12-31,30.3100
2013-01-31,31.4100
2013-02-28,28.5100
2013-03-31,28.2702
2013-04-30,23.8960
2013-05-31,22.5644
2013-06-30,21.9166
2013-07-31,19.6764
2013-08-31,23.4361
2013-09-30,21.6672
2013-10-31,21.8680
2013-11-30,19.9758
2013-12-31,19.2755
2014-01-31,19.1317
2014-02-28,21.2071
2014-03-31,19.7392
2014-04-30,19.1392
2014-05-31,18.7173
2014-06-30,20.9971
2014-07-31,20.3652
2014-08-31,19.4309
2014-09-30,16.9883
2014-10-31,16.1252
2014-11-30,15.4501
2014-12-31,15.6481
2015-01-31,17.2206
2015-02-28,16.5710
2015-03-31,16.6207
2015-04-30,16.1293
2015-05-31,16.7094
2015-06-30,15.6774
2015-07-31,14.7667
2015-08-31,14.6082
2015-09-30,14.5200
2015-10-31,15.5467
2015-11-30,14.0771
2015-12-31,13.8496
2016-01-31,14.2497
2016-02-29,14.8990
2016-03-31,15.4328
2016-04-30,17.8156
2016-05-31,15.9877
2016-06-30,18.7366
2016-07-31,20.2101
2016-08-31,18.6656
2016-09-30,19.0941
2016-10-31,17.9497
2016-11-30,16.4967
2016-12-31,15.9279
2017-01-31,17.5476
2017-02-28,18.3016
2017-03-31,18.2451
2017-04-30,17.2066
2017-05-31,17.3270
2017-06-30,16.6048
2017-07-31,16.7980
2017-08-31,17.5630
2017-09-30,16.6341
2017-10-31,16.6975
2017-11-30,16.4407
2017-12-31,16.9370
2018-01-31,17.3457
2018-02-28,16.4096
2018-03-31,16.3489
2018-04-30,16.3175
2018-05-31,16.4100
2018-06-30,16.0927
2018-07-31,15.5191
2018-08-31,14.5299
2018-09-30,14.6306
2018-10-31,14.2626
2018-11-30,14.1752
2018-12-31,15.4747
2019-01-31,16.0548
2019-02-28,15.6145
2019-03-31,15.1353
2019-04-30,14.9440
2019-05-31,14.5773
2019-06-30,15.3128
2019-07-31,16.2596
2019-08-31,18.3607
2019-09-30,17.0238
2019-10-31,18.1020
2019-11-30,17.0188
2019-12-31,17.8535
2020-01-31,18.0250
2020-02-29,16.6426
2020-03-31,13.9627
2020-04-30,14.9841
2020-05-31,17.8572
2020-06-30,18.2015
2020-07-31,24.3448
2020-08-31,28.1642
2020-09-30,23.3110
2020-10-31,23.6423
2020-11-30,22.6453
2020-12-31,26.3488
2021-01-31,27.0061
2021-02-28,26.6595
2021-03-31,24.4187
2021-04-30,25.8998
2021-05-31,28.0705
2021-06-30,26.0967
2021-07-31,25.4822
2021-08-31,23.9040
2021-09-30,22.1324
2021-10-31,23.8722
2021-11-30,22.9401
2021-12-31,23.3125
2022-01-31,22.4880
2022-02-28,24.4380
2022-03-31,24.7790
2022-04-30,22.7400
2022-05-31,21.5522
2022-06-30,20.2506
2022-07-31,20.3575
2022-08-31,17.9100
2022-09-30,19.0280
2022-10-31,19.1569
2022-11-30,21.3070
2022-12-31,23.9320
2023-01-31,23.6000
2023-02-28,20.8810
2023-03-31,24.0975
2023-04-30,24.8505
2023-05-31,23.2548
2023-06-30,22.4656
2023-07-31,24.3334
2023-08-31,24.6422
2023-09-30,22.6052
2023-10-31,23.2407
2023-11-30,24.9751
2023-12-31,23.8949
2024-01-31,23.0694
2024-02-29,22.5078
2024-03-31,24.9753
2024-04-30,27.0529
2024-05-31,31.1379
2024-06-30,28.9337
2024-07-31,29.4911
2024-08-31,29.3747
2024-09-30,31.8026
2024-10-31,33.7388
2024-11-30,30.2314
2024-12-31,28.9275
2025-01-31,31.6496
2025-02-28,31.2212
2025-03-31,34.1937
2025-04-30,32.9480
2025-05-31,33.2827
2025-06-30,35.8118
2025-07-31,37.0530
2025-08-31,39.0212
2025-09-30,46.9314
2025-10-31,49.0086
2025-11-30,53.7531
2025-12-31,75.2739
2026-01-31,114.8439
2026-02-28,88.2282
2026-03-31,69.8772
2026-04-30,71.9947
2026-05-31,75.9894
2026-06-30,58.3050
2026-07-31,59.1144
2026-08-31,66.5317
2026-09-30,63.4676
