date,close
1999-12-31,11.4478
2000-01-31,10.0251
2000-02-29,9.4686
2000-03-31,10.8090
2000-04-30,10.5837
2000-05-31,10.0113
2000-06-30,9.4685
2000-07-31,9.6202
2000-08-31,9.2206
2000-09-30,9.2326
2000-10-31,9.1176
2000-11-30,8.8913
2000-12-31,9.5168
2001-01-31,10.6250
2001-02-28,9.8663
2001-03-31,9.7229
2001-04-30,10.1739
2001-05-31,10.4161
2001-06-30,10.3342
2001-07-31,10.7936
2001-08-31,9.8487
2001-09-30,8.6047
2001-10-31,9.0580
2001-11-30,10.2642
2001-12-31,10.7304
2002-01-31,11.0831
2002-02-28,11.1431
2002-03-31,11.2846
2002-04-30,10.9690
2002-05-31,10.9127
2002-06-30,10.3380
2002-07-31,9.1036
2002-08-31,9.3784
2002-09-30,8.5422
2002-10-31,9.1187
2002-11-30,9.5408
2002-12-31,8.7275
2003-01-31,8.4367
2003-02-28,8.3989
2003-03-31,8.5961
2003-04-30,9.6020
2003-05-31,10.1126
2003-06-30,10.2592
2003-07-31,10.4486
2003-08-31,10.9826
2003-09-30,10.4586
2003-10-31,11.4104
2003-11-30,11.5128
2003-12-31,11.9738
2004-01-31,11.9054
2004-02-29,12.1639
2004-03-31,12.0889
2004-04-30,11.9518
2004-05-31,12.0280
2004-06-30,12.0591
2004-07-31,11.6016
2004-08-31,11.5787
2004-09-30,11.9125
2004-10-31,12.3936
2004-11-30,12.9129
2004-12-31,13.5162
2005-01-31,12.9379
2005-02-28,12.8690
2005-03-31,12.7187
2005-04-30,11.9094
2005-05-31,12.6459
2005-06-30,12.5913
2005-07-31,13.3057
2005-08-31,12.8678
2005-09-30,12.5022
2005-10-31,12.2482
2005-11-30,12.7369
2005-12-31,12.6281
2006-01-31,12.8525
2006-02-28,12.9453
2006-03-31,13.0214
2006-04-30,13.1877
2006-05-31,12.9672
2006-06-30,12.9445
2006-07-31,12.5142
2006-08-31,12.7623
2006-09-30,13.6035
2006-10-31,14.4831
2006-11-30,14.6661
2006-12-31,15.0077
2007-01-31,15.4139
2007-02-28,14.9335
2007-03-31,14.8825
2007-04-30,15.2347
2007-05-31,15.6926
2007-06-30,15.4184
2007-07-31,14.5050
2007-08-31,14.5952
2007-09-30,14.4669
2007-10-31,14.3962
2007-11-30,13.6106
2007-12-31,12.9362
2008-01-31,12.8887
2008-02-29,12.3903
2008-03-31,12.1683
2008-04-30,12.4575
2008-05-31,12.7981
2008-06-30,11.3231
2008-07-31,11.3430
2008-08-31,12.1381
2008-09-30,11.3383
2008-10-31,9.2279
2008-11-30,8.1746
2008-12-31,8.6713
2009-01-31,7.7507
2009-02-28,7.0472
2009-03-31,7.9431
2009-04-30,9.4144
2009-05-31,9.3457
2009-06-30,9.3689
2009-07-31,10.2579
2009-08-31,10.6192
2009-09-30,11.1871
2009-10-31,10.9224
2009-11-30,11.6555
2009-12-31,12.1896
2010-01-31,11.8375
2010-02-28,12.4967
