date,close
2011-06-01,1540.200000
2011-06-02,1531.900000
2011-06-03,1540.500000
2011-06-06,1542.000000
2011-06-07,1543.750000
2011-06-08,1535.550000
2011-06-09,1542.350000
2011-06-10,1529.900000
2011-06-13,1514.730000
2011-06-14,1522.100000
2011-06-15,1530.200000
2011-06-16,1528.350000
2011-06-17,1539.000000
2011-06-20,1539.950000
2011-06-21,1545.700000
2011-06-22,1545.800000
2011-06-23,1518.850000
2011-06-24,1500.150000
2011-06-27,1495.000000
2011-06-28,1500.500000
2011-06-29,1511.550000
2011-06-30,1499.600000
2011-07-01,1484.500000
2011-07-04,1495.540000
2011-07-05,1515.700000
2011-07-06,1527.500000
2011-07-07,1530.550000
2011-07-08,1542.250000
2011-07-11,1553.600000
2011-07-12,1565.200000
2011-07-13,1581.750000
2011-07-14,1586.750000
2011-07-15,1592.100000
2011-07-18,1603.400000
2011-07-19,1587.850000
2011-07-20,1600.100000
2011-07-21,1587.900000
2011-07-22,1597.250000
2011-07-25,1614.050000
2011-07-26,1618.800000
2011-07-27,1613.000000
2011-07-28,1616.350000
2011-07-29,1626.140000
2011-08-01,1618.100000
2011-08-02,1659.250000
2011-08-03,1660.700000
2011-08-04,1647.900000
2011-08-05,1664.500000
2011-08-08,1716.850000
2011-08-09,1743.400000
2011-08-10,1794.500000
2011-08-11,1765.900000
2011-08-12,1745.990000
2011-08-15,1765.000000
2011-08-16,1785.000000
2011-08-17,1788.150000
2011-08-18,1823.850000
2011-08-19,1851.950000
2011-08-22,1897.100000
2011-08-23,1829.650000
2011-08-24,1750.550000
2011-08-25,1770.590000
2011-08-26,1828.050000
2011-08-29,1787.100000
2011-08-30,1834.440000
2011-08-31,1823.300000
2011-09-01,1824.550000
2011-09-02,1883.700000
2011-09-05,1898.990000
2011-09-06,1872.900000
2011-09-07,1816.460000
2011-09-08,1868.260000
2011-09-09,1857.310000
2011-09-12,1813.250000
2011-09-13,1833.300000
2011-09-14,1819.200000
2011-09-15,1788.640000
2011-09-16,1810.840000
2011-09-19,1777.640000
2011-09-20,1803.250000
2011-09-21,1781.290000
2011-09-22,1735.330000
2011-09-23,1655.290000
2011-09-26,1626.850000
2011-09-27,1649.450000
2011-09-28,1607.940000
2011-09-29,1614.050000
2011-09-30,1623.250000
2011-10-03,1660.090000
2011-10-04,1623.440000
2011-10-05,1640.400000
2011-10-06,1649.680000
2011-10-07,1638.590000
2011-10-10,1674.940000
2011-10-11,1662.240000
2011-10-12,1676.700000
2011-10-13,1666.200000
2011-10-14,1679.090000
2011-10-17,1669.150000
2011-10-18,1654.290000
2011-10-19,1641.300000
2011-10-20,1618.600000
2011-10-21,1640.520000
2011-10-24,1652.180000
2011-10-25,1703.350000
2011-10-26,1723.750000
2011-10-27,1743.950000
2011-10-28,1742.090000
2011-10-31,1713.250000
2011-11-01,1718.300000
2011-11-02,1735.000000
2011-11-03,1762.650000
2011-11-04,1753.290000
2011-11-07,1795.250000
2011-11-08,1784.500000
2011-11-09,1771.490000
2011-11-10,1758.340000
2011-11-11,1788.490000
2011-11-14,1780.500000
2011-11-15,1780.900000
2011-11-16,1761.490000
2011-11-17,1718.690000
2011-11-18,1722.350000
2011-11-21,1680.190000
2011-11-22,1698.690000
2011-11-23,1692.440000
2011-11-24,1694.250000
2011-11-25,1679.630000
2011-11-28,1711.700000
2011-11-29,1715.890000
2011-11-30,1745.100000
2011-12-01,1744.390000
2011-12-02,1744.390000
2011-12-05,1720.690000
2011-12-06,1727.340000
2011-12-07,1741.240000
2011-12-08,1708.190000
