date,XS long/short (13),"XS long/short (13, RP)",XS long-only (13),"XS long-only (13, RP)",TS long/flat (13),Equal-weight (13),XS long/short (orig 7),"XS long/short (orig 7, RP)",SPY buy & hold
2003-03-31,-0.34887901376063746,-0.1953596289124343,-0.34471190480744157,-0.2448272972592316,-0.08001354813616639,-0.06479453042768266,0.007895531187088967,0.011061578881518166,0.0020588267220511547
2003-04-30,-0.1187437802446138,-0.13252465130429014,-0.05713332487241313,-0.11793822677555414,-0.028534262728259516,0.01223821391197728,-0.05040626935721465,-0.023974000108246837,0.08461219036614431
2003-05-31,0.06947505890428562,-0.00975495456274032,0.13697676540911496,0.13481857283629878,0.040004272238315534,0.06621831117816031,-0.004078218079126006,0.01932948808213826,0.054836910835712294
2003-06-30,-0.04613265872593847,-0.007364978455926603,-0.04678156648089632,-0.012689452763036686,-0.00868755754198115,0.006991110838532006,0.023833055212891585,0.027691055767936148,0.010661398038151138
2003-07-31,-0.038820703534233614,0.013242484761224247,-0.05723079517665908,-0.020486563378918025,-0.008445630777414496,-0.003511505341748062,0.02542782163824414,0.011560576917864244,0.0180281179931423
2003-08-31,0.025441305106231327,-0.02098149930943214,0.047701858123414875,0.046695361520710695,0.02766838821109305,0.02501875866568165,0.04482813197716101,0.02527309069459836,0.02062608322213544
2003-09-30,-0.013610377032126919,0.009857360941032777,-0.024909343232730585,-0.016768757569970594,-0.02319324155393116,-0.019926215160602802,-0.01689016288717826,-0.00938046135205688,-0.010887565783739506
2003-10-31,0.08203411861503301,0.10218366792759277,0.08115259125796315,0.08330822286763026,0.024728969611101315,0.021001435824778036,0.05510035446858219,0.009098079855928937,0.05352685306589411
2003-11-30,0.020690936647383532,0.015817983260167614,0.03929241919735571,0.049335919768175626,0.03950803423265274,0.03342987511993693,-0.012304134072875728,-0.021034335316634106,0.01092116800110765
2003-12-31,-0.06727778756348357,0.0068610080232516645,0.05524641935597896,0.06015255258216673,0.05124005458495663,0.057678906586131395,0.0038718624991356263,-0.020977332069988537,0.05032403847662681
2004-01-31,0.01820290040413292,0.02689478024197534,0.017493553800447592,0.019431700863181852,0.02209993589011575,0.018513892429530967,0.0037296716179270337,-0.00086512735577793,0.019769813955131
2004-02-29,-0.10361631439313901,-0.06684414037437243,-0.001849470182859525,-0.004436195347707658,0.01850617498644138,0.031315508713185704,-0.035644419048121545,-0.04852193556225189,0.013570315517493992
2004-03-31,0.005593589336772677,0.030870282455857104,0.03088276325888284,0.023921357740505786,-0.0016803654948290036,0.001688306610591283,0.005709238145455653,0.01320120331263585,-0.013198093608701056
2004-04-30,-0.07378923484503791,-0.07484645025561731,-0.03498526261833029,-0.03598131928871713,0.008042512493332604,0.007035972109742972,-0.06395461861506291,-0.05764032149492949,-0.018920736376044522
2004-05-31,-0.054658387377806705,-0.026577279656451236,-0.00020201200879305017,-0.00617410885096092,0.020897953619786972,0.017682883832127433,0.021512423787755863,0.020018736927072216,0.017123482896876263
2004-06-30,-0.024878763073431398,-0.037631595096255396,-0.05930401870469704,-0.059405252629119686,-0.006858298519509809,-0.010735197137259645,0.01868718728676033,0.011622570624071033,0.018492571212012088
2004-07-31,0.16536181569773767,0.1400111569816976,0.11484478936266707,0.11824373166722546,0.023131682838917377,0.01964988547908393,0.03449185845286795,0.046087736561267904,-0.03221922331114713
2004-08-31,-0.029233913026131264,-0.0359100620291299,-0.0038392790266034696,-0.006144248286261744,-0.020130027675904463,-0.017033100341149927,-0.05521918187819813,-0.05530346118064995,0.0024355275645129293
2004-09-30,0.08949182916793763,0.0518780230114834,0.09615301300676438,0.087438316141265,0.06987382034715581,0.05912400183220876,0.0365170817998714,0.02860881554674334,0.010018259216042269
2004-10-31,0.02884083926415698,0.019223318843541518,0.040693350196887135,0.04013717739143763,0.017590568123143323,0.014884326873428968,-0.006209979277208288,-0.0013935314608799015,0.012884661155875499
2004-11-30,-0.10603886221807529,-0.08792207714855908,-0.06710083839243214,-0.06502128583015074,0.017475903676023075,0.018795407820989547,0.016040055658707697,0.01699216674221719,0.044509453440386704
2004-12-31,-0.1442403552476837,-0.1216157878832963,-0.10251354567725807,-0.10469917317914341,-0.01488167770331663,-0.008190852042753768,-0.04075643518662109,-0.030085235439795584,0.030152246283577933
2005-01-31,0.1512774964674088,0.11821708659879641,0.10752755419456117,0.10802243726960799,0.013307635277816733,0.008865193376964984,0.03829154833864418,0.024829052110227533,-0.022420022697297814
2005-02-28,0.1302286662110801,0.09932765684237362,0.14602199575714114,0.15589637831570827,0.043526457955862845,0.03914432422163281,0.06543406612804575,0.05626652421516879,0.02090358822340832
2005-03-31,0.07678423070850143,0.05045919064337681,0.0642160036080105,0.06405071779708257,0.01827575077852391,0.0136074464894447,-0.002832323743202192,-0.002171487476879731,-0.018281236746379936
2005-04-30,-0.052358483689835145,-0.04119252852889867,-0.05258295532181473,-0.05376089282762103,-0.03761874876534768,-0.03167740280144805,-0.03720480836238044,-0.03639233971556233,-0.018734362986578712
2005-05-31,-0.003617463130990593,-0.02518917773743695,0.01532618637982458,0.017197584514681646,0.016589424467219258,0.015085058345546638,0.01110495321890681,0.0046914527175822675,0.03222459722443771
2005-06-30,0.10192641815575676,0.06780724891725282,0.09532552302551733,0.08673571562712258,0.04236958624808369,0.03475874295911091,0.04221454060291452,0.028263871141232196,0.0014971373892445072
2005-07-31,0.029446482934883722,-0.030385674947442598,0.07485351151220931,0.07432845531396691,0.04692008639430417,0.04414215258414223,0.00915317819498318,0.000943208224780667,0.0382612753182372
2005-08-31,0.1032320259967941,0.06727726531099339,0.08974419623208885,0.08427142547534472,0.08254414098929234,0.06992196545247814,0.04073585008532932,0.02542051639592093,-0.009374817943056724
2005-09-30,0.10282722421587454,0.01385013990779955,0.1151257006532308,0.08693174592942096,0.012285563712788047,0.010395476987743728,0.019316578728834077,-0.0009683570701254037,0.007993298111613312
2005-10-31,-0.14768604714676248,-0.06030165661730443,-0.13480574086736197,-0.1110127912042303,-0.03974616693423329,-0.03363137202127432,-0.07088921428593342,-0.04783882544181725,-0.02365161729720977
2005-11-30,-0.05578162560816169,-0.07005192076549388,-0.010999338681977,0.001958151883221232,0.010734620384476017,0.00908314032532586,-0.03222111399069727,-0.0403201856459266,0.0439527606299559
2005-12-31,-0.028790427907687544,0.032662366301808084,-0.04740947132067769,0.009569910412007426,0.008383401449668143,0.004229179163105332,0.044937423073633465,0.048909567877483726,-0.001899455045646481
2006-01-31,0.01981295524350024,0.0203082613683704,0.03055743800979449,0.0909673575147729,0.03400494949697141,0.030217256814745568,0.06572591704074615,0.024737694476363772,0.024014260149413325
2006-02-28,-0.10137561380409327,-0.006948175056580333,-0.09347878497892553,0.009134849254113857,-0.03431028682930386,-0.028476366921789575,-0.049273558779697135,-0.01944065116042397,0.0057261920137337
2006-03-31,0.028121963487231727,0.01136099626728873,0.03518783665762615,0.033323447005613016,0.030706918856014134,0.026434976063984962,0.01461809942897807,-0.0007423503450085444,0.016503454224563674
2006-04-30,0.16714004282440031,0.2095697422722987,0.15017038406165728,0.1848077960164693,0.04624734557016948,0.03553924611943588,0.03558443551124868,0.027690980546890707,0.012632216792497042
2006-05-31,0.17521030787447373,0.11239519225552755,0.11527241048529546,0.11248040743641641,-0.009867262396522471,-0.008272298950903628,-0.03897252627167147,-0.01914152182031284,-0.030120628247280234
2006-06-30,-0.011529139995588298,-0.006271242431344959,-0.011231671826801126,-0.013472708899442087,0.0025978636256085135,0.002198192298591818,0.009106527603098826,0.0007415515414006136,0.0026443522646035778
2006-07-31,-0.17855728146783123,-0.09313997586122058,0.03807984178659274,0.03440790947681076,0.010417056069862297,0.042143220252102556,0.017521361704709526,0.00043391417242411023,0.004477752586004247
2006-08-31,0.07424842663613773,-0.03820295927518738,-0.050785907231344074,-0.05476383273034309,-0.012379213678602731,-0.022632107566475518,-0.06987879403325503,-0.05731217972080239,0.0218221562645875
2006-09-30,0.13751193640258852,0.006334675930354042,-0.023633143910181786,-0.026484338344871166,-0.01765810171271079,-0.03473972272492934,-0.053097196193733376,-0.04504666778696097,0.026994082185719748
2006-10-31,-0.437949267031576,-0.12975320830578746,0.002484473200415783,0.014054685553484847,0.008068294917347112,0.06961222264338786,-0.03299676406458829,-0.010953348065047648,0.03151690875369173
2006-11-30,-0.22850847981935918,-0.08583959180771525,-0.027690501331382733,-0.0060437390551790985,0.027247566820576094,0.04251809870916217,-0.0016928597027509578,0.006314515262247107,0.019884809275400928
2006-12-31,0.17933619682229934,0.07633309434617676,-0.005968369760078085,0.023048589848488423,-0.007968758001164901,-0.03281528043885551,0.0007785083179203131,0.01364225173501344,0.013368688316474975
2007-01-31,-0.2632514092135809,-0.10532462110735752,-0.0798182277688958,-0.062206718760906096,-0.011270352914113692,0.022071939142603098,-0.017275503407991333,-0.025037515768284058,0.015040138692163474
2007-02-28,-0.010585169820128748,-0.0608880029048235,-0.013704913940189134,-0.02669063550351268,-0.014955029876698651,-0.009074333183995751,-0.01055281008031572,-0.016520194410881404,-0.0196176987274872
2007-03-31,-0.11617461630448506,-0.06427539944434923,-0.005062916864876531,-0.005028645503020435,0.02420900345888329,0.0375017259174564,-0.012341742470692252,-0.011248784684349684,0.01160208935070739
2007-04-30,0.03517349550676335,0.04370246494737168,0.02490521075311658,0.025359488677633255,0.0485087961770467,0.03946616834155539,-0.02530947710652398,0.0006775413402016531,0.04429644839591207
2007-05-31,0.017901560849416354,0.024500844673379582,0.011588932657968565,0.012793108474573477,0.02261915223293976,0.018168109090726296,-0.03013996229786975,-0.011965884086741301,0.033920164219108706
2007-06-30,-0.13208958192918246,-0.06997861455361667,-0.0913760246178556,-0.018149471450463382,-0.02677290098836791,-0.011909221752694949,-0.005792899413291806,0.001773383831195528,-0.014647857475482362
2007-07-31,-0.07982732478003302,-0.08027791710325533,0.009181267841168406,-0.00013057057504683875,-0.016149349712484353,-4.8127814994234665e-05,0.03379693017159768,0.04119242140088287,-0.03131031282013541
2007-08-31,0.1173114279222614,0.0504547080789245,0.011696865191915928,0.012568659281251901,0.010961660855798448,-0.016321236954223085,-0.013017965830862899,-0.014921718564789872,0.012832722761382254
2007-09-30,0.02925503458995971,0.045949838915975295,0.05486102832290185,0.05025017488849195,0.0550712317040835,0.0469064268265322,0.026076012454082198,0.02566149819165329,0.03869975886563015
2007-10-31,0.08940328576892853,0.034984813917195434,0.10357024340851972,0.04274561408019299,0.05146930805045786,0.04588433106417068,0.03847392225749835,0.04383186765565413,0.01356616234779029
2007-11-30,0.0008032948394906007,0.03672793493904218,-0.037977980655339194,-0.03956654207221093,-0.029407011484106002,-0.034969971790417415,0.008020304861230065,0.0012602723766643145,-0.038732738442598946
2007-12-31,0.11105906734652082,0.12091518006709906,0.06949118071337534,0.06941372916017328,0.01332399617585266,0.0010675822251858128,0.10528296653147912,0.10286404803973308,-0.011332166041693847
2008-01-31,-0.036304535535670646,-0.025270376244757243,-0.03351165187533184,-0.032990878004748876,-0.024870864352511814,-0.02069182619668864,-0.09200644459570972,-0.09020164203309976,-0.06046023114377441
2008-02-29,0.182155950197866,0.16213736606526089,0.10602792192138444,0.10572938960470771,0.029372355347896482,0.02271512633825808,0.09780819076510433,0.09840602094520158,-0.025843456240098317
2008-03-31,0.02982838242597996,0.0335307098831327,0.0059072104254868085,0.006457169766870103,0.011863611458852768,0.005817390696837144,0.02740749042279128,0.035833080058326805,-0.009031302987511314
2008-04-30,0.05595843406284862,0.02017981761359489,0.10282716237373357,0.10041550676713651,0.03904339546836552,0.04964061503879995,0.0012774291595009646,-0.01479989441939079,0.04766263748022759
2008-05-31,0.15639830343534877,0.10839791100733943,0.13530536290605977,0.13771024432086373,0.033568060059888785,0.03279765720187366,0.06227924477385427,0.042257568463195484,0.015116549527228518
2008-06-30,0.23558285566816084,0.23923355846977315,0.09076851476942138,0.08991061254303531,0.02749762355614325,-0.01588687773128327,0.1321293852742979,0.11266813224290761,-0.08349887128685263
2008-07-31,-0.24107315747029545,-0.18042343111338435,-0.20638547133904395,-0.19723473633160057,-0.05773265398370715,-0.04264004728608747,-0.10210566507892727,-0.06607842328664552,-0.00898604537914871
2008-08-31,-0.12740057402112165,-0.11893019854378585,-0.09882337799760871,-0.09562670286426184,-0.03001354981582951,-0.01648041772943261,-0.015131204267102905,-0.020172994931861334,0.015453294066676504
2008-09-30,-0.08900813759352272,-0.030406316336151543,-0.15290850440610226,-0.15859919417198617,-0.061680244500129794,-0.08398857294342849,-0.015031816686475796,0.0036633120536433417,-0.09437310705073643
2008-10-31,-0.1392449639715423,0.0038822887365765773,-0.3420799340459385,-0.34229055579429946,-0.10339296304891415,-0.17554947834500387,0.04479126425507263,0.022725267304346465,-0.1651867233279225
2008-11-30,-0.06848378785680947,0.010496785476991287,-0.1969735682819383,-0.19679282240304422,-0.036086103323988775,-0.08762758537307905,0.08455904813658655,0.031070908888169355,-0.06960646345732102
2008-12-31,-0.07385903697614743,-0.045026680840311764,-0.06409445864232027,-0.03234376540514232,-0.00018181818181818183,-0.04739195357993266,0.026276720425734923,0.03961428993422526,0.009835461406755064
2009-01-31,-0.09897166870498952,-0.06091203346860061,-0.11240338416147005,-0.0914440827630201,0.0,-0.04103933898440966,0.11262004769871481,0.048293294971305474,-0.08211429092789146
2009-02-28,-0.11751254809606099,-0.1604588255718683,-0.10335897046437464,-0.10195556948125747,0.0,-0.06235725892482068,0.005470522915156595,-0.059935291027268134,-0.10744839468539813
2009-03-31,-0.09862291857530436,-0.024401230551792014,0.05129907260829503,0.0504160068873461,0.0,0.062809575655874,-0.054325438313067465,-0.005535414312372759,0.08348398736362261
2009-04-30,-0.17757198982314643,-0.08987862293922895,0.020706482608559174,0.023318174779193096,0.0,0.0704310001567092,-0.12735022569246252,-0.06279929948060083,0.09934559906807805
2009-05-31,-0.114405112994161,-0.028865124504529303,0.05957223018545388,0.058762501016757215,0.0,0.10092257680615173,-0.0747672035374406,-0.014083190303834096,0.05845430802889706
2009-06-30,0.013285374983461495,0.02165656261731856,0.012859504542949152,0.011742732738962591,0.0,0.009448895592390363,0.05457456367976593,0.04729265688021946,-0.0006742790514160379
2009-07-31,0.09953382376802111,0.1197609394787439,0.06292045481867758,0.06333092477439402,0.0,0.0369658279260691,-0.008174455665483804,0.0389901039772833,0.07460525113953431
2009-08-31,0.16485814168125462,0.14465574091500855,0.019570805394923174,0.018854918970187755,0.0,0.013030938202652529,-0.050813607176015574,-0.01420532151186611,0.03693995423805263
2009-09-30,-0.1373413550726108,-0.08794783243428338,0.038647748876307064,0.03737800099252732,0.0,0.04300052638553695,-0.00031655397758745176,0.014845286480334329,0.035457420422754904
2009-10-31,-0.19669487727500573,-0.13419738811464715,-0.01769402572802864,-0.01823013892587803,-0.0012237698739407338,0.032096411379233206,-0.0002442236351193885,-0.01847895421218343,-0.019225195386566085
2009-11-30,-0.0026952557110854185,0.03864022764577194,0.056505890571042716,0.05564569750078169,0.03945870661185528,0.04295754348420496,0.024303569692655347,0.037979897240383954,0.06160643845995617
2009-12-31,-0.1363662345204153,-0.04986042953619575,0.02193812386803795,0.02573217989119239,0.018554737594267474,0.040371538822569615,0.04907799230861243,0.047744461638616766,0.019072764195738445
2010-01-31,0.038126518627488115,0.028153181403863053,-0.015084857761495318,0.0027216562180071395,-0.02967917285758956,-0.0325146794388433,-0.056697441510087876,-0.05524593273507263,-0.03634256668700342
2010-02-28,0.056849896260811716,0.006999147054344226,0.012238652812792128,-0.00671642392497074,0.020501373651144725,0.017424239243276306,0.016309848623722867,0.00026633076842405134,0.031194743309257644
2010-03-31,0.1544845382948084,0.03848526546798736,0.08714813942124455,0.08715857106698482,0.03647525189779362,0.030863674682748442,0.048606612451695286,0.0006041065977449331,0.06090538866465889
2010-04-30,0.04800422545530314,0.04517860678112194,0.0241837461860549,0.025008100733079967,0.021355541579649064,0.018070073644318438,0.06054636104172395,0.05401157747394782,0.015469977764689169
2010-05-31,-0.12017244540273625,-0.061286243535333955,-0.12847169564506095,-0.12530818381706535,-0.07783346782737055,-0.06585908816162124,-0.0015521796660533651,0.018610139984234594,-0.07945487878764035
2010-06-30,-0.07042681562662689,-0.06186712940295087,-0.07454890243618839,-0.0795775249231324,-0.02852982734466086,-0.024140623137789956,-0.03882449330850046,-0.03622694315850765,-0.05174302247631413
2010-07-31,0.018158494834016103,0.022038484278875475,0.05880252466739899,0.060951515900486725,0.056326556289358475,0.04766093224484179,0.022805441681637117,0.007823114790431613,0.06829981869128066
2010-08-31,-0.03435551116927432,0.03829220925602192,-0.06509686206464649,-0.002742673723276143,-0.045183786108061695,-0.04192728564251051,-0.026414768375836506,-0.014840017580882553,-0.04497984609747163
2010-09-30,-0.015983423294004373,-0.04986876781769932,0.06067934574273204,0.08397805087876191,0.07998748911733505,0.06775864463774504,0.0076431840213968556,0.004484537926928734,0.08955319954562668
2010-10-31,-0.06524221309470773,-0.03272798816786626,-0.02840087541667019,0.013868074984309847,0.015025574665349211,0.020174475116410975,0.006808509531022967,0.014142952725526077,0.038202010302889056
2010-11-30,-0.09485380450844466,-0.03252808625980212,0.02179402393025165,0.021775934382430025,0.009840843091717106,0.02694957785416356,-0.022484551302115352,-0.02294917508665523,0.0
2010-12-31,0.0007892670836634474,-0.0026396881263806016,0.061517382479177485,0.06172510395324869,0.06416004796962267,0.0553987388145328,-0.029290637687365062,-0.045077933891151965,0.06684437382772979
2011-01-31,-0.00984906310262923,-0.0009947577026979543,0.017704007979168712,0.01752339980305329,0.02110113560055683,0.022016817982286233,0.014860175787984153,0.009744419617385654,0.02329995952471342
2011-02-28,0.1360025438911085,0.0981832324507921,0.09618229969152414,0.09600737921305888,0.04682583646422548,0.03117111327689947,0.03750538019820682,0.023869356697037797,0.0347377447448276
2011-03-31,-0.07035466641844901,-0.05222431935536276,-0.011686329103710034,-0.013771150333182,0.009128892722895502,0.015358035474863434,-0.009745938872864846,-0.01581828837723597,0.00010667667583619256
2011-04-30,-0.009325735364638543,-0.02106453087197649,0.04483070129034783,0.04430109086501929,0.037348732787609216,0.03167969697413087,-0.009080367869555905,-0.023427337120326856,0.028961603455955665
2011-05-31,-0.054958121709433094,-0.04985495700348543,-0.058097659766969956,-0.057857528504945556,-0.022689982334218022,-0.0191992158212614,-0.01814905387885457,-0.019195022144674324,-0.01121480615489756
2011-06-30,0.01759015940708536,-0.0025154157969330708,-0.032950595371280145,-0.033473519618428794,-0.02797691889572862,-0.023672777527154985,0.015385519793622349,0.021534654628786568,-0.016886811959000214
2011-07-31,0.04660756094646917,0.05190354815525195,0.026189459410334015,0.02538928386656415,-0.0002043335173875071,0.01779547557812464,0.024822800262096267,0.022655981852351494,-0.020004798781938726
2011-08-31,0.03315232728205514,0.018318762978259497,-0.048706977736398704,-0.05285072283904352,-0.046648944862524896,-0.03211791334245058,-0.003947737110227888,-0.0056720843164991715,-0.05497548103419958
2011-09-30,-0.026115601404489208,-0.03606657224159224,-0.11958881089687257,-0.11908807265822226,-0.07845721900478886,-0.09622969649625522,-0.03416580293242011,-0.01611717796405078,-0.06944944953482879
2011-10-31,0.04136471900309474,0.02236366525627137,0.10998788955187655,0.10677756684830007,0.06544230787866367,0.08168061368354043,0.031978452784189204,0.0028829511981350326,0.1091470505674299
2011-11-30,-0.019982320089989514,-0.008426099773429323,-0.005894119698488464,-0.000831381374864674,0.005380583038568709,0.003721422387244087,0.04303471789160612,0.03819640130572216,-0.004063806094262934
2011-12-31,0.07713256854619205,0.07579222085156083,-0.00023184716918123096,0.008337972203645943,0.0008885175176256528,-0.029427140227692432,-0.012283756539735013,0.0013826240913115857,0.010440565736357543
2012-01-31,-0.07289287120603244,-0.06533648298205133,0.0019591473187081107,-0.005315312739998933,0.02037574606537201,0.04017482838708973,-0.05584398287474385,-0.03724131955224956,0.04637391063344931
2012-02-29,0.012441873715155706,0.022977304065382283,0.023038665364039645,0.024620907793470256,0.02604042173106382,0.04240164819797775,-0.03167965504053216,0.003903902817876266,0.043405368233423225
2012-03-31,0.12633204647131668,0.09969293867415349,0.037903351119818574,0.03724791711961321,0.01451775098938787,-0.004096247237079191,0.02022446303016523,0.04051430386623738,0.032157373029475966
2012-04-30,-0.019235498809922702,-0.011455064177186749,-0.005170602208438123,-0.0034393950341354107,-0.0025071149728115604,-0.005441029151054079,0.009941883130782037,0.004921841049547757,-0.00667598213179621
2012-05-31,-0.09389641786332631,-0.08964411148317289,-0.06020513071910649,-0.06057724647588417,-0.020765765158318506,-0.06366072391765584,0.039219531246659556,0.0004133814485686911,-0.06005573656540608
2012-06-30,-0.02993647221669149,0.0014650839735043343,0.025862535996090896,0.02599832073984688,0.006651328320863631,0.023236209012474536,-0.022918161538782567,-0.005995773193959318,0.04052889910897295
2012-07-31,-0.07282619451919436,-0.012317475197607921,0.020679551261912565,0.02135611553714194,0.005000107817049792,0.03746432073137035,-0.004883006895667784,0.016354509107726848,0.011829853385577183
2012-08-31,0.009758232493885577,0.006142477792223654,0.002475896413627666,0.0013450204286402996,0.01171658211520229,0.028897682558365702,-0.028074728429843265,-0.01351252477016953,0.025051985069813876
2012-09-30,-0.09457332678665464,-0.019251884883547295,0.015307782488863664,0.015812760468323625,0.01459318003366297,0.03597883040206588,-0.016630287600926996,0.0035343813932323244,0.025356380588885674
2012-10-31,-0.10796943811786563,-0.07881720418437538,-0.040377056048782334,-0.04020009063699827,-0.022117204357570645,-0.01156453019309629,-0.02512552238059995,-0.019170512741605663,-0.018198088587953243
2012-11-30,0.008781995164795333,0.017503294167590864,0.01746211974854972,0.015580991909692195,0.0035179958394686997,0.00485339962158476,0.01974674507241775,0.01755186561851381,0.005660026634362936
2012-12-31,0.05123675580231257,0.038078553477542944,0.024558444027398374,0.02052175732308219,0.005566142903506186,-0.0009534570870997836,0.028780339238744956,0.02925849854917499,0.008998108763088153
2013-01-31,0.020401502951833073,0.04227399934933754,0.05856667150900441,0.0582170134433558,0.03484666652259526,0.040029588141975554,-0.011171189887827504,-0.02386758146825702,0.05119033185572475
2013-02-28,0.1015019195630536,0.09033938557192034,0.027562035731405254,0.020048504992449756,0.008595777943107005,-0.00648390423832923,0.006907601927514385,0.00834630634233048,0.012758634914461053
2013-03-31,0.08566704897379973,0.0786978586360341,0.10976749423677623,0.08164934959735981,0.03395964196136478,0.03211593546537508,0.02446333698579506,0.03115228237920354,0.03797575683013332
2013-04-30,0.14588940629850866,0.12351813071978847,0.047854750097947596,0.03811752448493682,0.014428012491872236,-0.015429997353652351,0.008706029052458543,0.01105095400029288,0.01921256512971481
2013-05-31,0.007962095602400021,0.018785702947067707,-0.024317426240355933,-0.0034515431116810906,0.007483118977952024,-0.0014767137198307642,0.00851474291302712,0.009247454748516116,0.02360896773037724
