date,Trend long/flat,Trend long/short,Equal-weight (13),SPY
2006-09-30,0.010085298929757413,0.0022627217203521825,-0.03473972272492934,0.026994082185719748
2006-10-31,0.04695879899665178,0.022037708880436574,0.06961222264338786,0.03151690875369173
2006-11-30,0.009342633788486826,-0.01585278027138903,0.04251809870916217,0.019884809275400928
2006-12-31,0.03302157199736487,0.03548576773862134,-0.03281528043885551,0.013368688316474975
2007-01-31,0.035393746312590055,0.037811767924038356,0.022071939142603098,0.015040138692163474
2007-02-28,-0.04481647433332895,-0.04834688136649391,-0.009074333183995751,-0.0196176987274872
2007-03-31,0.017382156450471052,-0.0006309858050044758,0.0375017259174564,0.01160208935070739
2007-04-30,0.07594691914993947,0.06809654185094158,0.03946616834155539,0.04429644839591207
2007-05-31,0.04836710899938095,0.04739599336780662,0.018168109090726296,0.033920164219108706
2007-06-30,-0.02819418302810688,-0.0252841375019447,-0.011909221752694949,-0.014647857475482362
2007-07-31,-0.04126356383973297,-0.03916591895771305,-4.8127814994234665e-05,-0.03131031282013541
2007-08-31,-0.01501005647299492,-0.014992962475039309,-0.016321236954223085,0.012832722761382254
2007-09-30,0.08183423467366721,0.06519102783215092,0.0469064268265322,0.03869975886563015
2007-10-31,0.04390411458968229,0.0434174746317455,0.04588433106417068,0.01356616234779029
2007-11-30,-0.0317837849532129,-0.016302456322452197,-0.034969971790417415,-0.038732738442598946
2007-12-31,0.017536446944310127,0.03082173584850227,0.0010675822251858128,-0.011332166041693847
2008-01-31,-0.05582600358141191,-0.04055249473148433,-0.02069182619668864,-0.06046023114377441
2008-02-29,0.0659003440410757,0.05383839487629024,0.02271512633825808,-0.025843456240098317
2008-03-31,0.014834929962093185,0.0183927692150007,0.005817390696837144,-0.009031302987511314
2008-04-30,0.04851804736051032,-0.006857287475458525,0.04964061503879995,0.04766263748022759
2008-05-31,0.043844375425963734,0.02277490540352131,0.03279765720187366,0.015116549527228518
2008-06-30,0.030224554203020934,0.06749897784578354,-0.01588687773128327,-0.08349887128685263
2008-07-31,-0.09531705455079381,-0.055420285235134974,-0.04264004728608747,-0.00898604537914871
2008-08-31,-0.023133309544036442,-0.02663491626146307,-0.01648041772943261,0.015453294066676504
2008-09-30,-0.030678972814111458,0.03075544099946925,-0.08398857294342849,-0.09437310705073643
2008-10-31,-0.05202297827892335,0.11845549824283702,-0.17554947834500387,-0.1651867233279225
2008-11-30,-0.00041840429919863114,0.042075212727455465,-0.08762758537307905,-0.06960646345732102
2008-12-31,0.0,0.00940176185159883,-0.04739195357993266,0.009835461406755064
2009-01-31,0.0,0.02655037326427399,-0.04103933898440966,-0.08211429092789146
2009-02-28,0.0,0.03976677302714614,-0.06235725892482068,-0.10744839468539813
2009-03-31,0.0,-0.035273988844103904,0.062809575655874,0.08348398736362261
2009-04-30,0.0,-0.029989125513082374,0.0704310001567092,0.09934559906807805
2009-05-31,0.004039655948931372,-0.03670860303040232,0.10092257680615173,0.05845430802889706
2009-06-30,0.008175392220626902,0.006701765945624443,0.009448895592390363,-0.0006742790514160379
2009-07-31,0.031475419518567666,0.011642444664163627,0.0369658279260691,0.07460525113953431
2009-08-31,0.02255249292250126,0.021372132697676356,0.013030938202652529,0.03693995423805263
2009-09-30,0.013866636589383426,-0.02242951331111143,0.04300052638553695,0.035457420422754904
2009-10-31,-0.0023773629507634945,-0.014628186088787862,0.032096411379233206,-0.019225195386566085
2009-11-30,0.07572634249921785,0.02199637826482269,0.04295754348420496,0.06160643845995617
2009-12-31,0.03318895641067954,0.01167905253084406,0.040371538822569615,0.019072764195738445
2010-01-31,-0.042601967334542724,-0.0145626923856442,-0.0325146794388433,-0.03634256668700342
2010-02-28,0.01829604000408333,0.007707629731755447,0.017424239243276306,0.031194743309257644
2010-03-31,0.05403105579980961,0.024995186688279592,0.030863674682748442,0.06090538866465889
2010-04-30,0.013698152016959947,0.006681584320042422,0.018070073644318438,0.015469977764689169
2010-05-31,-0.09725368643620169,-0.05033452301427387,-0.06585908816162124,-0.07945487878764035
2010-06-30,-0.04934957421707134,-0.02438211344590984,-0.024140623137789956,-0.05174302247631413
2010-07-31,0.03707735341713207,-0.03235722929754414,0.04766093224484179,0.06829981869128066
2010-08-31,-0.033668029973849274,-0.021858625642700212,-0.04192728564251051,-0.04497984609747163
2010-09-30,0.03526994413116171,-0.022526245472325252,0.06775864463774504,0.08955319954562668
2010-10-31,0.02392515285977724,0.027549490632177504,0.020174475116410975,0.038202010302889056
2010-11-30,-6.815568252717378e-05,-0.007444673020509835,0.02694957785416356,0.0
2010-12-31,0.035850480821198225,0.03950346221148431,0.0553987388145328,0.06684437382772979
2011-01-31,0.010718642834191777,0.012187256444145814,0.022016817982286233,0.02329995952471342
2011-02-28,0.02678945654007368,0.03194166346662779,0.03117111327689947,0.0347377447448276
2011-03-31,0.004822944289046398,0.004486204481353457,0.015358035474863434,0.00010667667583619256
2011-04-30,0.021184561385236618,0.024864347381767127,0.03167969697413087,0.028961603455955665
2011-05-31,-0.008617434708668418,-0.009886893690063646,-0.0191992158212614,-0.01121480615489756
2011-06-30,-0.017860019337683528,-0.020547521602164255,-0.023672777527154985,-0.016886811959000214
2011-07-31,-0.012029557645175984,-0.012140762085114306,0.01779547557812464,-0.020004798781938726
2011-08-31,-0.03727911003308643,-0.0240255680694774,-0.03211791334245058,-0.05497548103419958
2011-09-30,-0.04656089802856975,0.02655593588525093,-0.09622969649625522,-0.06944944953482879
2011-10-31,0.03346335089058533,-0.07412276944790738,0.08168061368354043,0.1091470505674299
2011-11-30,0.006756792628682203,0.0004347764790364689,0.003721422387244087,-0.004063806094262934
2011-12-31,0.011921002569006129,0.021375716552241648,-0.029427140227692432,0.010440565736357543
2012-01-31,0.011186636913627705,0.010817610554945178,0.04017482838708973,0.04637391063344931
2012-02-29,0.0375620432623283,0.02882298096613638,0.04240164819797775,0.043405368233423225
2012-03-31,0.02489412958531317,0.033342393380799286,-0.004096247237079191,0.032157373029475966
2012-04-30,-0.005012075094284142,-0.00768937451944246,-0.005441029151054079,-0.00667598213179621
2012-05-31,-0.04310605919093987,-0.046435819922885126,-0.06366072391765584,-0.06005573656540608
2012-06-30,0.03035307482293533,0.012095606815993603,0.023236209012474536,0.04052889910897295
2012-07-31,0.012095433485619004,-0.01193981671950354,0.03746432073137035,0.011829853385577183
2012-08-31,0.004742902520320043,-0.014732503636519014,0.028897682558365702,0.025051985069813876
2012-09-30,0.021964483359878665,0.008800577342567348,0.03597883040206588,0.025356380588885674
2012-10-31,-0.021581949367920277,-0.015412467477660475,-0.01156453019309629,-0.018198088587953243
2012-11-30,0.0070653164118172525,0.004232431828239946,0.00485339962158476,0.005660026634362936
2012-12-31,-0.003000711553021369,-0.003653493552779685,-0.0009534570870997836,0.008998108763088153
2013-01-31,0.04946718532078376,0.04600350208160069,0.040029588141975554,0.05119033185572475
2013-02-28,0.011550648176475534,0.013970805831104917,-0.00648390423832923,0.012758634914461053
2013-03-31,0.047877267329469377,0.03621080636928572,0.03211593546537508,0.03797575683013332
2013-04-30,0.023448078067216212,0.043893417640433446,-0.015429997353652351,0.01921256512971481
2013-05-31,0.016830419004092326,0.017676196230038688,-0.0014767137198307642,0.02360896773037724
2013-06-30,-0.019724353687051343,-0.00819890431617352,-0.017215612358834807,-0.013359965241368288
2013-07-31,0.07436481701976888,0.059339514502701786,0.026640076230450692,0.05167689260200392
2013-08-31,-0.03040214780133315,-0.04083314609881334,0.016105790881277837,-0.029992291268715165
2013-09-30,0.013908713995511367,0.015414711408180444,-0.005356485928210157,0.03168079269478552
2013-10-31,0.04336851282450349,0.034237058749329294,0.02302159304612324,0.04630697443358245
2013-11-30,0.03385256667575171,0.03588928212911011,0.009461629108141398,0.029637856872353874
2013-12-31,0.02894048498206105,0.025933323850491352,0.019970697747118866,0.025895834762917902
2014-01-31,-0.0315177074816496,-0.03211445789323429,-0.005652048429663254,-0.03524860237666205
2014-02-28,0.040332547058170715,0.014839588409942596,0.0388790058361041,0.04551631376790488
2014-03-31,0.0005404755000600356,0.008728928011217267,-0.017669233171061453,0.008310399936338975
2014-04-30,0.01378468853510988,0.008118379186567921,0.008488761228212736,0.006951560056349004
2014-05-31,0.025311950419388288,0.020098050906296468,0.009496701980981669,0.023206312879957558
2014-06-30,0.02510863480550113,0.0100941823996179,0.02688160662697664,0.02063355382884091
2014-07-31,-0.028016070839309248,-0.031053939131138956,-0.02907292504453087,-0.013437585212277225
2014-08-31,0.03952134676668292,0.03933725501214772,0.018893762340749732,0.039463391194209496
2014-09-30,-0.019554258900609415,0.005275056861139696,-0.03309355991590639,-0.013791429480994766
2014-10-31,0.03215034782897069,0.06488958159502732,-0.020156552692349027,0.02355141920722259
2014-11-30,0.05481647863790756,0.07830440074653357,-0.007381156393594885,0.027471853599446483
2014-12-31,-0.01051266723336206,0.020882244828394937,-0.0558160928328003,-0.0025601885390107437
2015-01-31,-0.03484570428365759,-0.006890623386783452,-0.034300706062562,-0.029629158015494927
2015-02-28,0.0510050227332117,0.01436011654805041,0.04725354933408853,0.05620451969026319
2015-03-31,-0.014946797032498732,-0.005665605984620578,-0.022771080919903604,-0.015744666410132058
2015-04-30,0.002380937483433259,-0.02621089760180465,0.03684745064222626,0.009833542155606834
2015-05-31,0.02374065506190286,0.015754511411695607,0.017963937238986264,0.012856399640974514
2015-06-30,-0.01659149582497752,-0.006635761024867894,-0.024233221256711686,-0.020100249853304608
2015-07-31,0.027785689808822296,0.04261532864838544,-0.02968786958083442,0.022147497998596943
2015-08-31,-0.07859064780889446,-0.05185787482797552,-0.042087671763225004,-0.06134460828131383
2015-09-30,-0.0011821706618173132,0.028321482564523194,-0.02979846956255435,-0.024990094148133357
2015-10-31,0.0,-0.05257391981408076,0.041028820143586185,0.085286383261727
2015-11-30,0.0011802646392174657,0.02547383240666256,-0.029295070227520516,0.0036549464105828378
2015-12-31,-0.0075993757593907415,0.0095104158018223,-0.028010834654990588,-0.0171793225549135
2016-01-31,-0.03664956511714084,-0.010130704773755514,-0.03649673190277767,-0.04978620635046327
2016-02-29,0.0017478032536396816,-0.0032744373760976034,-0.008841606703357763,-0.0008259631845903836
2016-03-31,0.03237204942114681,-0.05582553090438626,0.07341448445504603,0.06724225264704553
2016-04-30,0.008293556934544144,-0.011305895549256172,0.05560088135622583,0.0039411907004218705
2016-05-31,-0.019177049681337908,-0.023236046773590868,0.013652384880109407,0.017011829239535814
2016-06-30,0.03731197645899318,0.029328986194103592,0.04824488156335764,0.003497064300623798
2016-07-31,0.018492338884998,0.010696638516254945,0.00605077060707924,0.036471199848805425
2016-08-31,-0.009028869192582962,-0.01121898067670943,0.010931406086405998,0.001197944340497692
2016-09-30,-0.0032418234638073515,-0.0032373831891574886,0.004779934172011322,7.782185280857945e-05
2016-10-31,-0.03648190477276124,-0.026325656519030686,-0.019975948501524142,-0.01733725150281762
2016-11-30,0.05662563782864129,-0.008487041639041003,0.040252293237304844,0.03683869864350853
2016-12-31,0.03498062757009014,0.028890372303216647,0.036362248613951195,0.020282906286629432
2017-01-31,0.007940470492474183,-0.0023574663651679383,0.005486909109880334,0.01789494258896518
2017-02-28,0.03386633951339405,0.029427282696537643,0.014330088474434934,0.03929122984777056
2017-03-31,-0.005801838172994192,-0.007931313765274641,0.008994763858415503,0.0012579654767099768
2017-04-30,0.009573676088803123,0.011127526301579614,-0.005992881438629357,0.009926422954153802
2017-05-31,0.01869089750738482,0.021659193283933457,-0.0018762333876049656,0.014113007078371487
2017-06-30,-0.007095212441750001,-0.003242723171960356,-0.008123267838463613,0.006374169805353436
2017-07-31,0.03336142002437321,0.008741804680096471,0.029267860956517008,0.020554128681501638
2017-08-31,0.012184286575725805,0.010202703723911136,0.007150162515462505,0.002917890813776136
2017-09-30,0.019563815455612553,-0.0003876539582385846,0.023352257497909416,0.02014065053547598
2017-10-31,0.04759131447029314,0.0544310891018993,0.01784951513470382,0.023564021146649017
2017-11-30,0.05937817664410372,0.04681999988546139,0.030158914271000658,0.030566037735848983
2017-12-31,0.03404853178300999,0.029097798308624887,0.03791387882354785,0.012086512069868105
2018-01-31,0.10369623408232355,0.10368102061500295,0.037417610234649984,0.05635946973984618
2018-02-28,-0.07787010634445213,-0.07636342587737315,-0.05368668712738554,-0.03636063676604562
2018-03-31,-0.02338410297588198,-0.019047566330642633,-0.0018040935870443395,-0.02741554514071165
2018-04-30,0.02283761278511751,0.015207849725893802,0.017284105768646117,0.005168258548400528
2018-05-31,0.007138365410630594,0.0018282975911357593,0.01238265650714906,0.024309151804396967
2018-06-30,0.019935287603738455,0.006553458601950339,0.01397627541544439,0.0057550737172393784
2018-07-31,-0.00213706173769099,-0.0017495428469116244,-0.004660745579733086,0.037046851238464296
2018-08-31,0.03861019485252647,0.03942962667764289,0.011861600843584648,0.03191957793037403
2018-09-30,0.02168115219825718,0.015348428931837502,0.014223081491073174,0.005948566449602399
2018-10-31,-0.07252169981673764,-0.05446651450457739,-0.041428801813264,-0.06910450008263047
2018-11-30,0.04914186053255563,0.02786565590063429,0.00575026082449059,0.018549461697249248
2018-12-31,-0.08922809402372604,-0.03003574190042168,-0.08289162225680605,-0.08793641761716275
2019-01-31,0.011220136693099408,-0.0774541443739416,0.06841522641429276,0.08006564540649985
2019-02-28,-0.0007463636869310958,-0.02870510548711005,0.026554588415250668,0.03241579062954503
2019-03-31,0.006620686126983813,0.006846200124395467,0.012082726069917303,0.018079034821557594
2019-04-30,0.01183828785632778,0.00718655722031988,0.023282576258027328,0.04085224148024613
2019-05-31,-0.04246382377950928,-0.041391183844317496,-0.059803327151816126,-0.06377093519468557
2019-06-30,0.041581562855287094,0.015422076969404518,0.050547238138290033,0.06959250540382311
2019-07-31,0.006417954694972431,0.006404848142754272,0.00372647859366574,0.015119422788594461
2019-08-31,0.014640235456196908,0.024635390520953777,-0.0056792865196718285,-0.016743434265151125
2019-09-30,-0.0038251074617683613,-0.007232208383118146,0.004011546121785054,0.01947879455277346
2019-10-31,0.012856300116643538,0.006306146027790603,0.02511002560287306,0.022104772510671777
2019-11-30,0.006988704105488059,-0.0011564547695680494,0.01722361944483557,0.03619836111300012
2019-12-31,0.021395348645184938,0.029070052731209817,0.024645738971083866,0.029033481894521707
2020-01-31,-0.012167280164006393,-0.00783414859428953,-0.03561961060239487,-0.0004041531252632069
2020-02-29,-0.0626916893776308,-0.04321504993489916,-0.08326527403855118,-0.07916551797553772
2020-03-31,-0.037663724084361506,0.17375750976081086,-0.19684710761303092,-0.12464281056213611
2020-04-30,0.055016350018140425,-0.03682384775788991,0.09843232120680372,0.12698352900540777
2020-05-31,0.019380112497727826,-0.04397709204168473,0.17794829059128633,0.04764560748393687
2020-06-30,0.01392131203527134,-0.006324831266378978,0.04478806857554591,0.01776070939585983
2020-07-31,0.07933252725938753,0.042127860507321514,0.07317435670224032,0.058892302251304374
2020-08-31,0.031017068461014066,0.01885023763461834,0.07165749486687575,0.06979673183458979
2020-09-30,-0.0209220708381252,-0.012061468350718276,-0.07372445363580216,-0.0373983158366088
2020-10-31,-0.01168491024914834,-0.028442578999159446,0.0316227423134036,-0.024933671407522895
2020-11-30,0.035334092961606396,0.011514771226308364,0.10721037908307188,0.10877690052541267
2020-12-31,0.022382105885923462,0.01891215665447507,0.046074120221714934,0.037065843572213986
2021-01-31,-0.0012964900641651046,-0.0011342269908410367,0.021221196859530948,-0.010190248904493604
2021-02-28,0.011259783069902019,0.010836960039592317,0.05360387982050033,0.02780548762720869
2021-03-31,0.020912355795798566,0.012097037281981514,0.012072499025403024,0.04540511208963993
2021-04-30,0.03255473357105991,0.02618902728932693,0.0544154190180237,0.052910318087713515
2021-05-31,0.018463574788839414,0.013535467277285166,0.03404712423583735,0.0065659758485092645
2021-06-30,0.008432022281033966,0.009047056050636167,0.03686005392456147,0.022472757389310427
2021-07-31,0.009469083462289541,0.009529672572169832,0.007393543161853203,0.02441259154721842
2021-08-31,0.01142773941965906,0.01209064794135001,0.003661274764420088,0.029759849278913286
2021-09-30,-0.01915691535360286,-0.011844539104735954,0.01415971222714112,-0.04657525156532172
2021-10-31,0.08302045182689717,0.06270649263762047,0.06506498299805369,0.07016339833539309
2021-11-30,-0.03688724925604002,-0.04678806409601629,-0.052204134629588415,-0.00803470494548264
2021-12-31,0.02757098638093901,0.024062553867170725,0.0335259899851174,0.046294884880363485
2022-01-31,-0.010315964010679876,-0.01088516254357724,0.05342320297637576,-0.052741177913385506
2022-02-28,-0.003384733230278934,-0.019460290567473955,0.0057526267184809295,-0.02951705654898118
2022-03-31,0.029088455885316,0.023647304924747425,0.0500821360328618,0.03755555847680325
2022-04-30,-0.029218075840245217,-0.03399181305839683,-0.020356578994365635,-0.08776905126245094
2022-05-31,0.01568129647952046,0.014237776202013039,0.03348324302359297,0.0022571871322842885
2022-06-30,-0.07256553438284506,0.020743955529442436,-0.08126854773372647,-0.08246918433864081
2022-07-31,0.005899578729768255,-0.019557287611866,0.046475832629857196,0.0920875362018887
2022-08-31,-0.036470387217840135,0.007324380277460185,-0.03720212999899931,-0.040801979569174196
2022-09-30,-0.1436917332421898,0.036498630281673376,-0.08038343888241058,-0.09241652825128854
2022-10-31,0.045508602158997706,-0.04565031085095415,0.047549710944491085,0.08127563996016751
2022-11-30,0.0135204223986552,-0.059674051716355196,0.06185682800222835,0.05559146893900446
2022-12-31,-0.01072279773913852,0.001214123740353451,-0.054830743841230364,-0.05757561464566674
2023-01-31,0.0058919650577409595,-0.011096741840430574,0.018183740212674705,0.06288717508470643
2023-02-28,-0.0213997396383055,-0.034414401124918996,-0.03566070791408102,-0.0251425677819328
2023-03-31,0.019072370437020633,0.005910491992770927,0.011088771935518802,0.03712477396499003
2023-04-30,0.005979644393946153,-0.0018673246720704757,0.02207449614917715,0.015974959643318964
2023-05-31,-0.007868024959128826,0.016379106197751278,-0.044038290384235734,0.0046163580744809085
2023-06-30,0.006922502425435049,-0.020116094012089403,0.0511982119411941,0.06481401368445172
2023-07-31,0.009948438491821076,-0.04009044182000875,0.053905415845845905,0.03273335337793726
2023-08-31,-0.004017595476974508,-0.009653315721471377,-0.0057926209707476525,-0.01625209199542066
2023-09-30,-0.012413915607531842,-0.036778635002856365,-0.011808351566339637,-0.047393310310476666
2023-10-31,-0.032462822094643844,-0.052647816816000004,-0.007343663725867633,-0.021708617562153365
2023-11-30,0.03427447079699441,-0.03061783308117313,0.02682454863358568,0.09134393504624749
2023-12-31,0.020010236356285904,0.01380271022159174,0.008250586187739047,0.045662484374192625
2024-01-31,0.0034402057558665165,0.002964772876759422,-0.0010776907072264947,0.015926534131213366
2024-02-29,0.027977457549890776,0.03771978995163968,0.007358999805541662,0.05218678340718497
2024-03-31,0.03087082332359266,0.035380399608855445,0.03874661007255725,0.0327238996994228
2024-04-30,-0.010791089122458119,-0.01724929413209679,0.005211782915231956,-0.040319618342716135
2024-05-31,0.02405630485273548,0.028179858370614697,0.024765514469240513,0.05057972212289008
2024-06-30,-0.001362340290415696,-0.009083966429477388,0.04134751119423148,0.03528455550518661
2024-07-31,0.0045435487455414945,0.00808535119940287,-0.010811712083123388,0.012109128868742491
2024-08-31,0.02529201258861734,0.03302152647517412,0.006282100923312537,0.02336560100947227
2024-09-30,0.024047061974246168,0.036607880801377876,0.03451774833102548,0.021009264792861027
2024-10-31,-0.006858938897783022,-0.009255762525335819,-0.018558942136218837,-0.008923683501901425
2024-11-30,0.04128278781367305,0.02222491968338731,0.0859014251807504,0.05963356837173128
2024-12-31,-0.06489400140860181,-0.06967213285993036,-0.021663798177294996,-0.024099782948004966
2025-01-31,0.032249540570990685,0.014050108754445989,0.022401130363412427,0.02685639721936295
2025-02-28,0.001103311179016469,7.789615972313482e-05,0.025474790819134462,-0.01269488025328902
2025-03-31,0.008889149828520914,0.005243817570191373,0.00509037983029745,-0.05572094082163126
2025-04-30,-0.0639831055974362,-0.04184722281534572,-0.06137056440655427,-0.008670150340856608
2025-05-31,0.014257213692973936,-0.01246205973745644,0.02097611652180035,0.0628449484965905
2025-06-30,0.01924893255302393,-0.02334479153002351,0.0480483130025318,0.05139376509099236
2025-07-31,0.014370149485548035,0.0022607655057925668,0.011532897519526599,0.02303142471184949
2025-08-31,0.02365869516851418,0.017748233642607233,0.006513360567063103,0.020519541967711552
2025-09-30,0.07669996848321715,0.08289237205911662,0.044053567959565144,0.035606532370551
2025-10-31,0.034403194619771704,0.03540923438259144,0.02356871417053614,0.023837358013667043
2025-11-30,0.02189813473004743,0.013990672350064327,0.03624213934619249,0.001949990886442432
2025-12-31,0.05397830160038811,0.05366932539445661,0.02768325087207235,0.0007714849484450337
2026-01-31,0.1165208597945202,0.07833358034956109,0.1671165580882571,0.014737875949035972
2026-02-28,-0.007705649387977452,-0.010096240400538746,-0.05624876198954171,-0.008641972618183669
2026-03-31,-0.017511615602543197,-0.012660380720917724,0.050312363135105925,-0.04934204355737293
2026-04-30,0.010136357866316729,-0.019621982427733647,0.03592735609371989,0.10505276509573802
2026-05-31,0.0065072724268858675,-0.0008769533524319612,0.011809673028588178,0.05262580794654026
2026-06-30,-0.027683279953046463,-0.03559780439464745,-0.05971035749206502,-0.010319437932157838
2026-07-31,0.010988890671379797,0.012555493604859797,0.04232614686930568,0.0003481661020126037
2026-08-31,0.020041425117123257,0.01741585970203131,0.03839022819035799,0.026799459191732655
2026-09-30,-0.0050621039833270345,-0.00442930148424167,0.01244352818258072,-0.003598200899550208
